F_INFO_WINDCODE,PRICE_DATE,F_NAV_UNIT,F_NAV_ACCUMULATED,F_NAV_ADJUSTED,IS_EXDIVIDENDDATE,F_NAV_DISTRIBUTION
510050.SH,20050725,0.78100000,0.78100000,0.92460000,0,0.0000
510050.SH,20050726,0.79700000,0.79700000,0.94350000,0,0.0000
510050.SH,20050727,0.80900000,0.80900000,0.95770000,0,0.0000
510050.SH,20050728,0.80700000,0.80700000,0.95540000,0,0.0000
510050.SH,20050729,0.80500000,0.80500000,0.95300000,0,0.0000
510050.SH,20050801,0.80700000,0.80700000,0.95540000,0,0.0000
510050.SH,20050802,0.81400000,0.81400000,0.96360000,0,0.0000
510050.SH,20050803,0.81400000,0.81400000,0.96360000,0,0.0000
510050.SH,20050804,0.81200000,0.81200000,0.96130000,0,0.0000
510050.SH,20050805,0.82900000,0.82900000,0.98140000,0,0.0000
510050.SH,20050808,0.82900000,0.82900000,0.98140000,0,0.0000
510050.SH,20050809,0.83100000,0.83100000,0.98380000,0,0.0000
510050.SH,20050810,0.83900000,0.83900000,0.99320000,0,0.0000
510050.SH,20050811,0.84900000,0.84900000,1.00510000,0,0.0000
510050.SH,20050812,0.83900000,0.83900000,0.99320000,0,0.0000
510050.SH,20050815,0.85400000,0.85400000,1.01100000,0,0.0000
510050.SH,20050816,0.84200000,0.84200000,0.99680000,0,0.0000
510050.SH,20050817,0.84800000,0.84800000,1.00390000,0,0.0000
510050.SH,20050818,0.83000000,0.83000000,0.98260000,0,0.0000
510050.SH,20050819,0.83300000,0.83300000,0.98610000,0,0.0000
510050.SH,20050822,0.84000000,0.84000000,0.99440000,0,0.0000
510050.SH,20050823,0.83500000,0.83500000,0.98850000,0,0.0000
510050.SH,20050824,0.84200000,0.84200000,0.99680000,0,0.0000
510050.SH,20050825,0.84000000,0.84000000,0.99440000,0,0.0000
510050.SH,20050826,0.83900000,0.83900000,0.99320000,0,0.0000
510050.SH,20050829,0.82800000,0.82800000,0.98020000,0,0.0000
510050.SH,20050830,0.82500000,0.82500000,0.97670000,0,0.0000
510050.SH,20050831,0.83300000,0.83300000,0.98610000,0,0.0000
510050.SH,20050901,0.84400000,0.84400000,0.99920000,0,0.0000
510050.SH,20050902,0.84600000,0.84600000,1.00150000,0,0.0000
510050.SH,20050905,0.84600000,0.84600000,1.00150000,0,0.0000
510050.SH,20050906,0.83200000,0.83200000,0.98500000,0,0.0000
510050.SH,20050907,0.84100000,0.84100000,0.99560000,0,0.0000
510050.SH,20050908,0.84300000,0.84300000,0.99800000,0,0.0000
510050.SH,20050909,0.84000000,0.84000000,0.99440000,0,0.0000
510050.SH,20050912,0.83800000,0.83800000,0.99210000,0,0.0000
510050.SH,20050913,0.84600000,0.84600000,1.00150000,0,0.0000
510050.SH,20050914,0.85000000,0.85000000,1.00630000,0,0.0000
510050.SH,20050915,0.85000000,0.85000000,1.00630000,0,0.0000
510050.SH,20050916,0.84700000,0.84700000,1.00270000,0,0.0000
510050.SH,20050919,0.84800000,0.84800000,1.00390000,0,0.0000
510050.SH,20050920,0.84300000,0.84300000,0.99800000,0,0.0000
510050.SH,20050921,0.82700000,0.82700000,0.97900000,0,0.0000
510050.SH,20050922,0.81300000,0.81300000,0.96250000,0,0.0000
510050.SH,20050923,0.80900000,0.80900000,0.95770000,0,0.0000
510050.SH,20050926,0.81000000,0.81000000,0.95890000,0,0.0000
510050.SH,20050927,0.79800000,0.79800000,0.94470000,0,0.0000
510050.SH,20050928,0.79900000,0.79900000,0.94590000,0,0.0000
510050.SH,20050929,0.80800000,0.80800000,0.95650000,0,0.0000
510050.SH,20050930,0.80900000,0.80900000,0.95770000,0,0.0000
510050.SH,20051010,0.80300000,0.80300000,0.95060000,0,0.0000
510050.SH,20051011,0.81200000,0.81200000,0.96130000,0,0.0000
510050.SH,20051012,0.81100000,0.81100000,0.96010000,0,0.0000
510050.SH,20051013,0.80400000,0.80400000,0.95180000,0,0.0000
510050.SH,20051014,0.79300000,0.79300000,0.93880000,0,0.0000
510050.SH,20051017,0.78500000,0.78500000,0.92930000,0,0.0000
510050.SH,20051018,0.78700000,0.78700000,0.93170000,0,0.0000
510050.SH,20051019,0.78500000,0.78500000,0.92930000,0,0.0000
510050.SH,20051020,0.78900000,0.78900000,0.93410000,0,0.0000
510050.SH,20051021,0.79000000,0.79000000,0.93520000,0,0.0000
510050.SH,20051024,0.78600000,0.78600000,0.93050000,0,0.0000
510050.SH,20051025,0.78000000,0.78000000,0.92340000,0,0.0000
510050.SH,20051026,0.76100000,0.76100000,0.90090000,0,0.0000
510050.SH,20051027,0.76400000,0.76400000,0.90450000,0,0.0000
510050.SH,20051028,0.76300000,0.76300000,0.90330000,0,0.0000
510050.SH,20051031,0.77300000,0.77300000,0.91510000,0,0.0000
510050.SH,20051101,0.77000000,0.77000000,0.91160000,0,0.0000
510050.SH,20051102,0.77600000,0.77600000,0.91870000,0,0.0000
510050.SH,20051103,0.76900000,0.76900000,0.91040000,0,0.0000
510050.SH,20051104,0.77200000,0.77200000,0.91390000,0,0.0000
510050.SH,20051107,0.76700000,0.76700000,0.90800000,0,0.0000
510050.SH,20051108,0.77200000,0.77200000,0.91390000,0,0.0000
510050.SH,20051109,0.76900000,0.76900000,0.91040000,0,0.0000
510050.SH,20051110,0.75900000,0.75900000,0.89850000,0,0.0000
510050.SH,20051111,0.76000000,0.76000000,0.89970000,0,0.0000
510050.SH,20051114,0.75600000,0.75600000,0.89500000,0,0.0000
510050.SH,20051115,0.75200000,0.75200000,0.89020000,0,0.0000
510050.SH,20051116,0.75700000,0.75700000,0.89620000,0,0.0000
510050.SH,20051117,0.75700000,0.75700000,0.89620000,0,0.0000
510050.SH,20051118,0.77400000,0.77400000,0.91630000,0,0.0000
510050.SH,20051121,0.77200000,0.77200000,0.91390000,0,0.0000
510050.SH,20051122,0.76000000,0.76000000,0.89970000,0,0.0000
510050.SH,20051123,0.76900000,0.76900000,0.91040000,0,0.0000
510050.SH,20051124,0.77700000,0.77700000,0.91980000,0,0.0000
510050.SH,20051125,0.78300000,0.78300000,0.92690000,0,0.0000
510050.SH,20051128,0.77900000,0.77900000,0.92220000,0,0.0000
510050.SH,20051129,0.77100000,0.77100000,0.91270000,0,0.0000
510050.SH,20051130,0.77600000,0.77600000,0.91870000,0,0.0000
510050.SH,20051201,0.77500000,0.77500000,0.91750000,0,0.0000
510050.SH,20051202,0.77300000,0.77300000,0.91510000,0,0.0000
510050.SH,20051205,0.76700000,0.76700000,0.90800000,0,0.0000
510050.SH,20051206,0.77600000,0.77600000,0.91870000,0,0.0000
510050.SH,20051207,0.78400000,0.78400000,0.92810000,0,0.0000
510050.SH,20051208,0.78200000,0.78200000,0.92580000,0,0.0000
510050.SH,20051209,0.79400000,0.79400000,0.94000000,0,0.0000
510050.SH,20051212,0.79100000,0.79100000,0.93640000,0,0.0000
510050.SH,20051213,0.79000000,0.79000000,0.93520000,0,0.0000
510050.SH,20051214,0.79500000,0.79500000,0.94120000,0,0.0000
510050.SH,20051215,0.79500000,0.79500000,0.94120000,0,0.0000
510050.SH,20051216,0.79900000,0.79900000,0.94590000,0,0.0000
510050.SH,20051219,0.79800000,0.79800000,0.94470000,0,0.0000
510050.SH,20051220,0.80400000,0.80400000,0.95180000,0,0.0000
510050.SH,20051221,0.80100000,0.80100000,0.94830000,0,0.0000
510050.SH,20051222,0.80500000,0.80500000,0.95300000,0,0.0000
510050.SH,20051223,0.80900000,0.80900000,0.95770000,0,0.0000
510050.SH,20051226,0.81400000,0.81400000,0.96360000,0,0.0000
510050.SH,20051227,0.81000000,0.81000000,0.95890000,0,0.0000
510050.SH,20051228,0.81100000,0.81100000,0.96010000,0,0.0000
510050.SH,20051229,0.82000000,0.82000000,0.97070000,0,0.0000
510050.SH,20051230,0.81400000,0.81400000,0.96360000,0,0.0000
510050.SH,20051231,0.81400000,0.81400000,0.96360000,0,0.0000
510050.SH,20060104,0.83100000,0.83100000,0.98380000,0,0.0000
510050.SH,20060105,0.84600000,0.84600000,1.00150000,0,0.0000
510050.SH,20060106,0.85500000,0.85500000,1.01220000,0,0.0000
510050.SH,20060109,0.85600000,0.85600000,1.01340000,0,0.0000
510050.SH,20060110,0.85600000,0.85600000,1.01340000,0,0.0000
510050.SH,20060111,0.85000000,0.85000000,1.00630000,0,0.0000
510050.SH,20060112,0.85400000,0.85400000,1.01100000,0,0.0000
510050.SH,20060113,0.84900000,0.84900000,1.00510000,0,0.0000
510050.SH,20060116,0.83300000,0.83300000,0.98610000,0,0.0000
510050.SH,20060117,0.83600000,0.83600000,0.98970000,0,0.0000
510050.SH,20060118,0.85300000,0.85300000,1.00980000,0,0.0000
510050.SH,20060119,0.85900000,0.85900000,1.01690000,0,0.0000
510050.SH,20060120,0.85800000,0.85800000,1.01570000,0,0.0000
510050.SH,20060123,0.85800000,0.85800000,1.01570000,0,0.0000
510050.SH,20060124,0.85600000,0.85600000,1.01340000,0,0.0000
510050.SH,20060125,0.86500000,0.86500000,1.02400000,0,0.0000
510050.SH,20060206,0.87900000,0.87900000,1.04060000,0,0.0000
510050.SH,20060207,0.87400000,0.87400000,1.03470000,0,0.0000
510050.SH,20060208,0.88000000,0.88000000,1.04180000,0,0.0000
510050.SH,20060209,0.86900000,0.86900000,1.02880000,0,0.0000
510050.SH,20060210,0.87700000,0.87700000,1.03820000,0,0.0000
510050.SH,20060213,0.87600000,0.87600000,1.03700000,0,0.0000
510050.SH,20060214,0.87900000,0.87900000,1.04060000,0,0.0000
510050.SH,20060215,0.88500000,0.88500000,1.04770000,0,0.0000
510050.SH,20060216,0.87300000,0.87300000,1.03350000,0,0.0000
510050.SH,20060217,0.87500000,0.87500000,1.03590000,0,0.0000
510050.SH,20060220,0.87500000,0.87500000,1.03590000,0,0.0000
510050.SH,20060221,0.88900000,0.88900000,1.05240000,0,0.0000
510050.SH,20060222,0.88700000,0.88700000,1.05010000,0,0.0000
510050.SH,20060223,0.89400000,0.89400000,1.05840000,0,0.0000
510050.SH,20060224,0.89900000,0.89900000,1.06430000,0,0.0000
510050.SH,20060227,0.90900000,0.90900000,1.07610000,0,0.0000
510050.SH,20060228,0.91500000,0.91500000,1.08320000,0,0.0000
510050.SH,20060301,0.91700000,0.91700000,1.08560000,0,0.0000
510050.SH,20060302,0.90100000,0.90100000,1.06660000,0,0.0000
510050.SH,20060303,0.90400000,0.90400000,1.07020000,0,0.0000
510050.SH,20060306,0.90300000,1.06900000,1.06900000,0,0.0000
510050.SH,20060307,0.88500000,1.04800000,1.04770000,0,0.0000
510050.SH,20060308,0.88200000,1.04400000,1.04410000,0,0.0000
510050.SH,20060309,0.87600000,1.03700000,1.03700000,0,0.0000
510050.SH,20060310,0.87900000,1.04100000,1.04060000,0,0.0000
510050.SH,20060313,0.88600000,1.04900000,1.04890000,0,0.0000
510050.SH,20060314,0.88300000,1.04500000,1.04530000,0,0.0000
510050.SH,20060315,0.89000000,1.05400000,1.05360000,0,0.0000
510050.SH,20060316,0.88800000,1.05100000,1.05130000,0,0.0000
510050.SH,20060317,0.88500000,1.04800000,1.04770000,0,0.0000
510050.SH,20060320,0.89700000,1.06200000,1.06190000,0,0.0000
510050.SH,20060321,0.89700000,1.06200000,1.06190000,0,0.0000
510050.SH,20060322,0.89800000,1.06300000,1.06310000,0,0.0000
510050.SH,20060323,0.89700000,1.06200000,1.06190000,0,0.0000
510050.SH,20060324,0.89100000,1.05500000,1.05480000,0,0.0000
510050.SH,20060327,0.89500000,1.06000000,1.05950000,0,0.0000
510050.SH,20060328,0.89700000,1.06200000,1.06190000,0,0.0000
510050.SH,20060329,0.90700000,1.07400000,1.07370000,0,0.0000
510050.SH,20060330,0.90000000,1.06500000,1.06550000,0,0.0000
510050.SH,20060331,0.90000000,1.06500000,1.06550000,0,0.0000
510050.SH,20060403,0.91300000,1.08100000,1.08080000,0,0.0000
510050.SH,20060404,0.92200000,1.09200000,1.09150000,0,0.0000
510050.SH,20060405,0.92800000,1.09900000,1.09860000,0,0.0000
510050.SH,20060406,0.92300000,1.09300000,1.09270000,0,0.0000
510050.SH,20060407,0.91800000,1.08700000,1.08680000,0,0.0000
510050.SH,20060410,0.93000000,1.10100000,1.10100000,0,0.0000
510050.SH,20060411,0.93300000,1.10500000,1.10450000,0,0.0000
510050.SH,20060412,0.93000000,1.10100000,1.10100000,0,0.0000
510050.SH,20060413,0.91300000,1.08100000,1.08080000,0,0.0000
510050.SH,20060414,0.93200000,1.10300000,1.10330000,0,0.0000
510050.SH,20060417,0.94300000,1.11600000,1.11640000,0,0.0000
510050.SH,20060418,0.94900000,1.12300000,1.12350000,0,0.0000
510050.SH,20060419,0.95300000,1.12800000,1.12820000,0,0.0000
510050.SH,20060420,0.94400000,1.11800000,1.11750000,0,0.0000
510050.SH,20060421,0.96200000,1.13900000,1.13890000,0,0.0000
510050.SH,20060424,0.96400000,1.14100000,1.14120000,0,0.0000
510050.SH,20060425,0.95500000,1.13100000,1.13060000,0,0.0000
510050.SH,20060426,0.97200000,1.15100000,1.15070000,0,0.0000
510050.SH,20060427,0.96800000,1.14600000,1.14600000,0,0.0000
510050.SH,20060428,0.98900000,1.17100000,1.17080000,0,0.0000
510050.SH,20060508,1.02000000,1.20800000,1.20750000,0,0.0000
510050.SH,20060509,1.04100000,1.23200000,1.23240000,0,0.0000
510050.SH,20060510,1.04600000,1.23800000,1.23830000,0,0.0000
510050.SH,20060511,1.03600000,1.22600000,1.22650000,0,0.0000
510050.SH,20060512,1.07500000,1.27300000,1.27260000,0,0.0000
510050.SH,20060515,1.11000000,1.31400000,1.31410000,0,0.0000
510050.SH,20060516,1.10500000,1.30800000,1.30810000,0,0.0000
510050.SH,20060517,1.10700000,1.31100000,1.31050000,0,0.0000
510050.SH,20060518,1.09400000,1.29500000,1.29510000,0,0.0000
510050.SH,20060519,1.10300000,1.33400000,1.33506507,1,0.0240
510050.SH,20060522,1.10400000,1.33500000,1.33627546,0,0.0240
510050.SH,20060523,1.07100000,1.29600000,1.29633245,0,0.0240
510050.SH,20060524,1.06800000,1.29300000,1.29270126,0,0.0240
510050.SH,20060525,1.06900000,1.29400000,1.29391166,0,0.0240
510050.SH,20060526,1.08400000,1.31200000,1.31206757,0,0.0240
510050.SH,20060529,1.11000000,1.34200000,1.34353783,0,0.0240
510050.SH,20060530,1.11300000,1.34600000,1.34716901,0,0.0240
510050.SH,20060531,1.10200000,1.33300000,1.33385467,0,0.0240
510050.SH,20060601,1.13000000,1.36600000,1.36774572,0,0.0240
510050.SH,20060602,1.12000000,1.35400000,1.35564177,0,0.0240
510050.SH,20060605,1.12500000,1.36000000,1.36169375,0,0.0240
510050.SH,20060606,1.12300000,1.35800000,1.35927296,0,0.0240
510050.SH,20060607,1.07200000,1.29700000,1.29754284,0,0.0240
510050.SH,20060608,1.08200000,1.30900000,1.30964678,0,0.0240
510050.SH,20060609,1.05900000,1.28200000,1.28180771,0,0.0240
510050.SH,20060612,1.06300000,1.28700000,1.28664929,0,0.0240
510050.SH,20060613,1.06100000,1.28400000,1.28422850,0,0.0240
510050.SH,20060614,1.05000000,1.27100000,1.27091416,0,0.0240
510050.SH,20060615,1.05000000,1.27100000,1.27091416,0,0.0240
510050.SH,20060616,1.07600000,1.30200000,1.30238442,0,0.0240
510050.SH,20060619,1.08600000,1.31400000,1.31448836,0,0.0240
510050.SH,20060620,1.09000000,1.31900000,1.31932994,0,0.0240
510050.SH,20060621,1.08600000,1.31400000,1.31448836,0,0.0240
510050.SH,20060622,1.08700000,1.31500000,1.31569876,0,0.0240
510050.SH,20060623,1.09200000,1.32100000,1.32175073,0,0.0240
510050.SH,20060626,1.11500000,1.34800000,1.34958980,0,0.0240
510050.SH,20060627,1.11300000,1.34600000,1.34716901,0,0.0240
510050.SH,20060628,1.11200000,1.34500000,1.34595862,0,0.0240
510050.SH,20060629,1.13600000,1.37300000,1.37500808,0,0.0240
510050.SH,20060630,1.13400000,1.37100000,1.37258729,0,0.0240
510050.SH,20060703,1.15700000,1.39800000,1.40042637,0,0.0240
510050.SH,20060704,1.14700000,1.38600000,1.38832242,0,0.0240
510050.SH,20060705,1.12500000,1.36000000,1.36169375,0,0.0240
510050.SH,20060706,1.14100000,1.37900000,1.38106006,0,0.0240
510050.SH,20060707,1.13000000,1.36600000,1.36774572,0,0.0240
510050.SH,20060710,1.13000000,1.36600000,1.36774572,0,0.0240
510050.SH,20060711,1.13300000,1.37000000,1.37137690,0,0.0240
510050.SH,20060712,1.13200000,1.36900000,1.37016651,0,0.0240
510050.SH,20060713,1.08400000,1.31200000,1.31206757,0,0.0240
510050.SH,20060714,1.09200000,1.32100000,1.32175073,0,0.0240
510050.SH,20060717,1.10000000,1.33100000,1.33143388,0,0.0240
510050.SH,20060718,1.09700000,1.32700000,1.32780270,0,0.0240
510050.SH,20060719,1.07300000,1.29900000,1.29875323,0,0.0240
510050.SH,20060720,1.07900000,1.30600000,1.30601560,0,0.0240
510050.SH,20060721,1.08900000,1.31800000,1.31811955,0,0.0240
510050.SH,20060724,1.09100000,1.32000000,1.32054033,0,0.0240
510050.SH,20060725,1.10100000,1.33200000,1.33264428,0,0.0240
510050.SH,20060726,1.10200000,1.33300000,1.33385467,0,0.0240
510050.SH,20060727,1.09300000,1.32200000,1.32296112,0,0.0240
510050.SH,20060728,1.08300000,1.31100000,1.31085718,0,0.0240
510050.SH,20060731,1.05300000,1.27500000,1.27454535,0,0.0240
510050.SH,20060801,1.04300000,1.26300000,1.26244140,0,0.0240
510050.SH,20060802,1.03900000,1.25800000,1.25759982,0,0.0240
510050.SH,20060803,1.04000000,1.26000000,1.25881022,0,0.0240
510050.SH,20060804,1.02300000,1.23900000,1.23823351,0,0.0240
510050.SH,20060807,1.01000000,1.22400000,1.22249838,0,0.0240
510050.SH,20060808,1.02700000,1.24400000,1.24307509,0,0.0240
510050.SH,20060809,1.02600000,1.24300000,1.24186470,0,0.0240
510050.SH,20060810,1.04400000,1.26400000,1.26365180,0,0.0240
510050.SH,20060811,1.04400000,1.26400000,1.26365180,0,0.0240
510050.SH,20060814,1.02500000,1.24200000,1.24065430,0,0.0240
510050.SH,20060815,1.04000000,1.26000000,1.25881022,0,0.0240
510050.SH,20060816,1.05100000,1.27300000,1.27212456,0,0.0240
510050.SH,20060817,1.04300000,1.26300000,1.26244140,0,0.0240
510050.SH,20060818,1.04200000,1.26200000,1.26123101,0,0.0240
510050.SH,20060821,1.04300000,1.26300000,1.26244140,0,0.0240
510050.SH,20060822,1.05300000,1.27500000,1.27454535,0,0.0240
510050.SH,20060823,1.05400000,1.27600000,1.27575574,0,0.0240
510050.SH,20060824,1.06100000,1.28400000,1.28422850,0,0.0240
510050.SH,20060825,1.06100000,1.28400000,1.28422850,0,0.0240
510050.SH,20060828,1.07900000,1.30600000,1.30601560,0,0.0240
510050.SH,20060829,1.08000000,1.30700000,1.30722600,0,0.0240
510050.SH,20060830,1.07900000,1.30600000,1.30601560,0,0.0240
510050.SH,20060831,1.07900000,1.30600000,1.30601560,0,0.0240
510050.SH,20060901,1.06500000,1.28900000,1.28907008,0,0.0240
510050.SH,20060904,1.07800000,1.30500000,1.30480521,0,0.0240
510050.SH,20060905,1.08400000,1.31200000,1.31206757,0,0.0240
510050.SH,20060906,1.08900000,1.31800000,1.31811955,0,0.0240
510050.SH,20060907,1.07800000,1.30500000,1.30480521,0,0.0240
510050.SH,20060908,1.08400000,1.31200000,1.31206757,0,0.0240
510050.SH,20060911,1.09200000,1.32100000,1.32175073,0,0.0240
510050.SH,20060912,1.10000000,1.33100000,1.33143388,0,0.0240
510050.SH,20060913,1.10400000,1.33500000,1.33627546,0,0.0240
510050.SH,20060914,1.10600000,1.33800000,1.33869625,0,0.0240
510050.SH,20060915,1.12900000,1.36500000,1.36653532,0,0.0240
510050.SH,20060918,1.13000000,1.36600000,1.36774572,0,0.0240
510050.SH,20060919,1.13600000,1.37300000,1.37500808,0,0.0240
510050.SH,20060920,1.13300000,1.37000000,1.37137690,0,0.0240
510050.SH,20060921,1.14300000,1.38200000,1.38348084,0,0.0240
510050.SH,20060922,1.13000000,1.36600000,1.36774572,0,0.0240
510050.SH,20060925,1.12800000,1.36400000,1.36532493,0,0.0240
510050.SH,20060926,1.11400000,1.34700000,1.34837941,0,0.0240
510050.SH,20060927,1.12500000,1.36000000,1.36169375,0,0.0240
510050.SH,20060928,1.13700000,1.37400000,1.37621848,0,0.0240
510050.SH,20060929,1.15000000,1.39000000,1.39195361,0,0.0240
510050.SH,20060930,1.15000000,1.39000000,1.39195361,0,0.0240
510050.SH,20061009,1.18600000,1.43200000,1.43552781,0,0.0240
510050.SH,20061010,1.18700000,1.43400000,1.43673820,0,0.0240
510050.SH,20061011,1.18700000,1.43400000,1.43673820,0,0.0240
510050.SH,20061012,1.18300000,1.42900000,1.43189662,0,0.0240
510050.SH,20061013,1.18500000,1.43100000,1.43431741,0,0.0240
510050.SH,20061016,1.17100000,1.41500000,1.41737189,0,0.0240
510050.SH,20061017,1.16100000,1.40300000,1.40526794,0,0.0240
510050.SH,20061018,1.18200000,1.42800000,1.43068623,0,0.0240
510050.SH,20061019,1.18300000,1.42900000,1.43189662,0,0.0240
510050.SH,20061020,1.18700000,1.43400000,1.43673820,0,0.0240
510050.SH,20061023,1.16900000,1.41200000,1.41495110,0,0.0240
510050.SH,20061024,1.19500000,1.44300000,1.44642136,0,0.0240
510050.SH,20061025,1.20200000,1.45100000,1.45489412,0,0.0240
510050.SH,20061026,1.21300000,1.46400000,1.46820846,0,0.0240
510050.SH,20061027,1.20100000,1.45000000,1.45368372,0,0.0240
510050.SH,20061030,1.21300000,1.46400000,1.46820846,0,0.0240
510050.SH,20061031,1.23200000,1.48700000,1.49120595,0,0.0240
510050.SH,20061101,1.24900000,1.50700000,1.51178266,0,0.0240
510050.SH,20061102,1.24600000,1.50300000,1.50815147,0,0.0240
510050.SH,20061103,1.25800000,1.51800000,1.52267621,0,0.0240
510050.SH,20061106,1.28600000,1.55100000,1.55656725,0,0.0240
510050.SH,20061107,1.29800000,1.56500000,1.57109198,0,0.0240
510050.SH,20061108,1.28200000,1.54600000,1.55172567,0,0.0240
510050.SH,20061109,1.31100000,1.58000000,1.58682711,0,0.0240
510050.SH,20061110,1.30300000,1.57100000,1.57714396,0,0.0240
510050.SH,20061113,1.28400000,1.54800000,1.55414646,0,0.0240
510050.SH,20061114,1.29800000,1.56500000,1.57109198,0,0.0240
510050.SH,20061115,1.32900000,1.60200000,1.60861421,0,0.0240
510050.SH,20061116,1.29800000,1.60900000,1.61608456,1,0.0610
510050.SH,20061117,1.32000000,1.63500000,1.64347582,0,0.0610
510050.SH,20061120,1.35800000,1.68000000,1.69078800,0,0.0610
510050.SH,20061121,1.37300000,1.69800000,1.70946387,0,0.0610
510050.SH,20061122,1.37800000,1.70400000,1.71568915,0,0.0610
510050.SH,20061123,1.39000000,1.71800000,1.73062984,0,0.0610
510050.SH,20061124,1.38100000,1.70700000,1.71942432,0,0.0610
510050.SH,20061127,1.37800000,1.70400000,1.71568915,0,0.0610
510050.SH,20061128,1.36600000,1.68900000,1.70074846,0,0.0610
510050.SH,20061129,1.38000000,1.70600000,1.71817927,0,0.0610
510050.SH,20061130,1.42000000,1.75300000,1.76798156,0,0.0610
510050.SH,20061201,1.42500000,1.75900000,1.77420685,0,0.0610
510050.SH,20061204,1.47700000,1.82100000,1.83894984,0,0.0610
510050.SH,20061205,1.48800000,1.83400000,1.85264547,0,0.0610
510050.SH,20061206,1.48400000,1.82900000,1.84766524,0,0.0610
510050.SH,20061207,1.49500000,1.84200000,1.86136087,0,0.0610
510050.SH,20061208,1.44200000,1.77900000,1.79537283,0,0.0610
510050.SH,20061211,1.50700000,1.85600000,1.87630156,0,0.0610
510050.SH,20061212,1.52300000,1.87500000,1.89622248,0,0.0610
510050.SH,20061213,1.52300000,1.87500000,1.89622248,0,0.0610
510050.SH,20061214,1.55100000,1.90800000,1.93108409,0,0.0610
510050.SH,20061215,1.57100000,1.93200000,1.95598524,0,0.0610
510050.SH,20061218,1.60900000,1.97700000,2.00329742,0,0.0610
510050.SH,20061219,1.61500000,1.98400000,2.01076777,0,0.0610
510050.SH,20061220,1.61500000,1.98400000,2.01076777,0,0.0610
510050.SH,20061221,1.59200000,1.95700000,1.98213144,0,0.0610
510050.SH,20061222,1.58800000,1.95200000,1.97715121,0,0.0610
510050.SH,20061225,1.63200000,2.00400000,2.03193374,0,0.0610
510050.SH,20061226,1.63900000,2.01300000,2.04064914,0,0.0610
510050.SH,20061227,1.68900000,2.07200000,2.10290202,0,0.0610
510050.SH,20061228,1.69900000,2.08400000,2.11535259,0,0.0610
510050.SH,20061229,1.76400000,2.16100000,2.19628132,0,0.0610
510050.SH,20061231,1.76300000,2.15900000,2.19503627,0,0.0610
510050.SH,20070104,1.80000000,2.20300000,2.24110339,0,0.0610
510050.SH,20070105,1.78500000,2.18500000,2.22242753,0,0.0610
510050.SH,20070108,1.82400000,2.23200000,2.27098477,0,0.0610
510050.SH,20070109,1.89800000,2.31900000,2.36311902,0,0.0610
510050.SH,20070110,1.92500000,2.35100000,2.39673557,0,0.0610
510050.SH,20070111,1.88800000,2.30700000,2.35066845,0,0.0610
510050.SH,20070112,1.83600000,2.24600000,2.28592546,0,0.0610
510050.SH,20070115,1.91700000,2.34200000,2.38677511,0,0.0610
510050.SH,20070116,1.94600000,2.37600000,2.42288178,0,0.0610
510050.SH,20070117,1.92000000,2.34500000,2.39051028,0,0.0610
510050.SH,20070118,1.90200000,2.32400000,2.36809925,0,0.0610
510050.SH,20070119,1.96000000,2.39300000,2.44031258,0,0.0610
510050.SH,20070122,2.03800000,2.48500000,2.53742706,0,0.0610
510050.SH,20070123,2.07500000,2.52900000,2.58349419,0,0.0610
510050.SH,20070124,2.11000000,2.57000000,2.62707120,0,0.0610
510050.SH,20070125,2.06300000,2.51400000,2.56855350,0,0.0610
510050.SH,20070126,2.13400000,2.59900000,2.65695258,0,0.0610
510050.SH,20070129,2.19900000,2.67500000,2.73788131,0,0.0610
510050.SH,20070130,2.17900000,2.65200000,2.71298016,0,0.0610
510050.SH,20070131,2.03400000,2.48000000,2.53244683,0,0.0610
510050.SH,20070201,2.03100000,2.47700000,2.52871166,0,0.0610
510050.SH,20070202,1.93900000,2.36800000,2.41416638,0,0.0610
510050.SH,20070205,1.88800000,2.30700000,2.35066845,0,0.0610
510050.SH,20070206,1.93600000,2.36400000,2.41043120,0,0.0610
510050.SH,20070207,1.98400000,2.42100000,2.47019396,0,0.0610
510050.SH,20070208,2.00600000,2.44700000,2.49758522,0,0.0610
510050.SH,20070209,1.98400000,2.42100000,2.47019396,0,0.0610
510050.SH,20070212,2.05900000,2.51000000,2.56357327,0,0.0610
510050.SH,20070213,2.08600000,2.54200000,2.59718982,0,0.0610
510050.SH,20070214,2.15000000,2.61700000,2.67687350,0,0.0610
510050.SH,20070215,2.21000000,2.68900000,2.75157694,0,0.0610
510050.SH,20070216,2.20900000,2.68700000,2.75033188,0,0.0610
510050.SH,20070226,2.22200000,2.70300000,2.76651763,0,0.0610
510050.SH,20070227,2.01200000,2.45400000,2.50505557,0,0.0610
510050.SH,20070228,2.07600000,2.53000000,2.58473925,0,0.0610
510050.SH,20070301,2.02300000,2.46700000,2.51875120,0,0.0610
510050.SH,20070302,2.04800000,2.49700000,2.54987764,0,0.0610
510050.SH,20070305,2.00000000,2.44000000,2.49011488,0,0.0610
510050.SH,20070306,2.05500000,2.50500000,2.55859304,0,0.0610
510050.SH,20070307,2.10300000,2.56200000,2.61835580,0,0.0610
510050.SH,20070308,2.11900000,2.58100000,2.63827672,0,0.0610
510050.SH,20070309,2.11400000,2.57500000,2.63205143,0,0.0610
510050.SH,20070312,2.10800000,2.56800000,2.62458108,0,0.0610
